RouteNumber,Source,Target,SourceLong,SourceLat,TargetLong,TargetLat,TotalStations
862,Raja Garden,Shivaji Enclave (Raghubir Nagar),77.126,28.65,77.1216206574,28.6548508005,
863,ISBT / Kashmiri Gate,Ice Factory,77.229,28.666,77.209181,28.666948,18
863,Ice Factory,Guru Gobind Singh Marg,77.209181,28.666948,77.1988592635,28.6555890977,
863,Guru Gobind Singh Marg,D.B. Gupta Market,77.1988592635,28.6555890977,77.1931225,28.6526756,
863,D.B. Gupta Market,Radha Swami Satsang Bhawan,77.1931225,28.6526756,77.18,28.644,
863,Radha Swami Satsang Bhawan,Rajendra Nagar R-Block,77.18,28.644,77.178,28.622,
863,Rajendra Nagar R-Block,Toda Pur,77.178,28.622,77.1592100842,28.6227755478,
863,Toda Pur,Inder Puri,77.1592100842,28.6227755478,77.151,28.628,
863,Inder Puri,Loha Mandi,77.151,28.628,77.145,28.64,
863,Loha Mandi,Naraina Vihar,77.145,28.64,77.134,28.626,
863,Naraina Vihar,Maya Puri Depot,77.134,28.626,77.128,28.636,
863,Maya Puri Depot,Beri Wala Bagh,77.128,28.636,77.1121587,28.6311506,
863,Beri Wala Bagh,Hari Nagar Depot,77.1121587,28.6311506,77.101379,28.625434,
863,Hari Nagar Depot,Janak Puri C-2B,77.101379,28.625434,77.088,28.621,
863,Janak Puri C-2B,Janak Puri C-1,77.088,28.621,77.078,28.617,
863,Janak Puri C-1,Vikas Puri C-Block,77.078,28.617,77.068,28.633,
863,Vikas Puri C-Block,Hastsal Bridge LIG Flats,77.068,28.633,77.0603460171,28.6340997701,
863,Hastsal Bridge LIG Flats,JJ Colony Hastsal,77.0603460171,28.6340997701,77.061,28.624,
866,ISBT / Kashmiri Gate,Ice Factory,77.229,28.666,77.209181,28.666948,10
866,Ice Factory,Kishan Ganj Market,77.209181,28.666948,77.193,28.664,
866,Kishan Ganj Market,Daya Basti,77.193,28.664,77.1722202103,28.6689178722,
866,Daya Basti,Zakhira,77.1722202103,28.6689178722,77.165,28.668,
866,Zakhira,Moti Nagar,77.165,28.668,77.144,28.658,
866,Moti Nagar,Raja Garden,77.144,28.658,77.126,28.65,
866,Raja Garden,Maya Puri Chowk,77.126,28.65,77.129,28.638,
866,Maya Puri Chowk,Naraina Village,77.129,28.638,77.1366256979,28.618002662,
866,Naraina Village,Barar Square,77.1366256979,28.618002662,77.1388897503,28.6100183661,
871 - Cluster,Regal / Shivaji Stadium,Shaheed Bhagat Singh Marg,77.215,28.633,77.212,28.633,43
871 - Cluster,Shaheed Bhagat Singh Marg,Shaheed Bhagat Singh Marg,77.212,28.633,77.209,28.633,
871 - Cluster,Shaheed Bhagat Singh Marg,Gole Market,77.209,28.633,77.203,28.634,
871 - Cluster,Gole Market,PS Mandir Marg,77.203,28.634,77.203,28.638,
871 - Cluster,PS Mandir Marg,Balmiki Mandir,77.203,28.638,77.204,28.639,
871 - Cluster,Balmiki Mandir,Panchkuian Road Banwai Lal Hospital,77.204,28.639,77.204,28.641,
871 - Cluster,Panchkuian Road Banwai Lal Hospital,Meghdoot Bhawan,77.204,28.641,77.201,28.643,
871 - Cluster,Meghdoot Bhawan,Arya Samaj Road / Pusa Road Petrol Pump,77.201,28.643,77.1933064258,28.6445443737,
871 - Cluster,Arya Samaj Road / Pusa Road Petrol Pump,Karol Bagh Metro Station,77.1933064258,28.6445443737,77.188,28.643,
871 - Cluster,Karol Bagh Metro Station,Pusa Road Telephone Exchange,77.188,28.643,77.181,28.643,
871 - Cluster,Pusa Road Telephone Exchange,East Patel Nagar,77.181,28.643,77.173,28.642,
871 - Cluster,East Patel Nagar,South Patel Nagar (Metro Station),77.173,28.642,77.168,28.645,
871 - Cluster,South Patel Nagar (Metro Station),West Patel Nagar,77.168,28.645,77.164,28.647,
871 - Cluster,West Patel Nagar,Shadipur DTC Colony Metro Station,77.164,28.647,77.158,28.651,
871 - Cluster,Shadipur DTC Colony Metro Station,Shadi Pur Depot,77.158,28.651,77.155,28.653,
871 - Cluster,Shadi Pur Depot,Moti Nagar Industrial Area,77.155,28.653,77.148,28.657,
871 - Cluster,Moti Nagar Industrial Area,Moti Nagar,77.148,28.657,77.144,28.658,
871 - Cluster,Moti Nagar,Moti Nagar Market,77.144,28.658,77.14,28.656,
871 - Cluster,Moti Nagar Market,Kirti Nagar,77.14,28.656,77.137,28.655,
871 - Cluster,Kirti Nagar,Ramesh Nagar,77.137,28.655,77.132,28.652,
871 - Cluster,Ramesh Nagar,Bali Nagar,77.132,28.652,77.128,28.651,
871 - Cluster,Bali Nagar,Raja Garden,77.128,28.651,77.126,28.65,
871 - Cluster,Raja Garden,Rajouri Garden Extn.,77.126,28.65,77.119,28.647,
871 - Cluster,Rajouri Garden Extn.,Tagore Garden,77.119,28.647,77.116,28.645,
871 - Cluster,Tagore Garden,Tatar Pur,77.116,28.645,77.113,28.644,
871 - Cluster,Tatar Pur,Mukherji Park,77.113,28.644,77.108,28.642,
871 - Cluster,Mukherji Park,Meenakshi Garden,77.108,28.642,77.104,28.639,
871 - Cluster,Meenakshi Garden,Noida Sector 23 Chowk,77.104,28.639,77.355,28.594,
871 - Cluster,Noida Sector 23 Chowk,Tilak Nagar,77.355,28.594,77.095,28.636,
871 - Cluster,Tilak Nagar,Ganesh Nagar Check Post,77.095,28.636,77.089,28.634,
871 - Cluster,Ganesh Nagar Check Post,Janakpuri East Metro Station/ Nangli Zalib,77.089,28.634,77.084,28.632,
871 - Cluster,Janakpuri East Metro Station/ Nangli Zalib,District Centre Nazafgarh Road,77.084,28.632,77.079,28.63,
871 - Cluster,District Centre Nazafgarh Road,Dholi Piao,77.079,28.63,77.076,28.628,
871 - Cluster,Dholi Piao,Vikaspuri Xing,77.076,28.628,77.069,28.627,
871 - Cluster,Vikaspuri Xing,PS Vikas Puri,77.069,28.627,77.068,28.631,
871 - Cluster,PS Vikas Puri,Budhela Village / C Block Vikas Puri,77.068,28.631,77.07,28.635,
871 - Cluster,Budhela Village / C Block Vikas Puri,Budhela Village / C Block Vikas Puri,77.07,28.635,77.07,28.635,
871 - Cluster,Budhela Village / C Block Vikas Puri,Oxford School,77.07,28.635,77.071,28.638,
871 - Cluster,Oxford School,Gurudwara Vikaspuri,77.071,28.638,77.074,28.638,
871 - Cluster,Gurudwara Vikaspuri,M Block Vikaspuri,77.074,28.638,77.078,28.638,
871 - Cluster,M Block Vikaspuri,J Block Vikas Puri,77.078,28.638,77.079,28.639,
871 - Cluster,J Block Vikas Puri,Vikas Puri H-3,77.079,28.639,77.079,28.645,
871,Nizamuddin Railway Station,Police Station Nizamuddin,77.253,28.586,77.244,28.591,17
871,Police Station Nizamuddin,Golf Club / Sunder Nagar,77.244,28.591,77.240665,28.602168,
871,Golf Club / Sunder Nagar,Supreme Court,77.240665,28.602168,77.24,28.623,
871,Supreme Court,Mandi House,77.24,28.623,77.234,28.625,
871,Mandi House,Shivaji Stadium / Sucheta Kriplani Hospital,77.234,28.625,77.213,28.636,
871,Shivaji Stadium / Sucheta Kriplani Hospital,Mandir Marg X-ing,77.213,28.636,77.216,28.521,
871,Mandir Marg X-ing,Sadhu Vaswani Marg Petrol Pump,77.216,28.521,77.1922479738,28.6445337292,
871,Sadhu Vaswani Marg Petrol Pump,Pusa Road Telephone Exchange,77.1922479738,28.6445337292,77.181,28.643,
871,Pusa Road Telephone Exchange,West Patel Nagar,77.181,28.643,77.164,28.647,
871,West Patel Nagar,Moti Nagar,77.164,28.647,77.144,28.658,
871,Moti Nagar,Raja Garden,77.144,28.658,77.126,28.65,
871,Raja Garden,Mukherji Park,77.126,28.65,77.108,28.642,
871,Mukherji Park,Tilak Nagar,77.108,28.642,77.092,28.635,
871,Tilak Nagar,Janakpuri District Center,77.092,28.635,77.079,28.63,
871,Janakpuri District Center,Vikas Puri C-Block,77.079,28.63,77.068,28.633,
871,Vikas Puri C-Block,Vikas Puri H-3,77.068,28.633,77.079,28.645,
871A - Cluster,Regal / Shivaji Stadium,Shaheed Bhagat Singh Marg,77.215,28.633,77.212,28.633,36
871A - Cluster,Shaheed Bhagat Singh Marg,Shaheed Bhagat Singh Marg,77.212,28.633,77.209,28.633,
871A - Cluster,Shaheed Bhagat Singh Marg,Gole Market,77.209,28.633,77.203,28.634,
871A - Cluster,Gole Market,PS Mandir Marg,77.203,28.634,77.203,28.638,
871A - Cluster,PS Mandir Marg,Balmiki Mandir,77.203,28.638,77.204,28.639,
871A - Cluster,Balmiki Mandir,Panchkuian Road Banwai Lal Hospital,77.204,28.639,77.204,28.641,
871A - Cluster,Panchkuian Road Banwai Lal Hospital,Meghdoot Bhawan,77.204,28.641,77.201,28.643,
871A - Cluster,Meghdoot Bhawan,Arya Samaj Road / Pusa Road Petrol Pump,77.201,28.643,77.1933064258,28.6445443737,
871A - Cluster,Arya Samaj Road / Pusa Road Petrol Pump,Karol Bagh Metro Station,77.1933064258,28.6445443737,77.188,28.643,
871A - Cluster,Karol Bagh Metro Station,Pusa Road Telephone Exchange,77.188,28.643,77.181,28.643,
871A - Cluster,Pusa Road Telephone Exchange,East Patel Nagar,77.181,28.643,77.173,28.642,
871A - Cluster,East Patel Nagar,South Patel Nagar (Metro Station),77.173,28.642,77.168,28.645,
871A - Cluster,South Patel Nagar (Metro Station),West Patel Nagar,77.168,28.645,77.164,28.647,
871A - Cluster,West Patel Nagar,Shadipur DTC Colony Metro Station,77.164,28.647,77.158,28.651,
871A - Cluster,Shadipur DTC Colony Metro Station,Shadi Pur Depot,77.158,28.651,77.155,28.653,
871A - Cluster,Shadi Pur Depot,Moti Nagar Industrial Area,77.155,28.653,77.148,28.657,
871A - Cluster,Moti Nagar Industrial Area,Moti Nagar,77.148,28.657,77.144,28.658,
871A - Cluster,Moti Nagar,Moti Nagar Market,77.144,28.658,77.14,28.656,
871A - Cluster,Moti Nagar Market,Kirti Nagar,77.14,28.656,77.137,28.655,
871A - Cluster,Kirti Nagar,Ramesh Nagar,77.137,28.655,77.132,28.652,
871A - Cluster,Ramesh Nagar,Bali Nagar,77.132,28.652,77.128,28.651,
871A - Cluster,Bali Nagar,Raja Garden,77.128,28.651,77.126,28.65,
871A - Cluster,Raja Garden,Rajouri Garden Extn.,77.126,28.65,77.119,28.647,
871A - Cluster,Rajouri Garden Extn.,Tagore Garden,77.119,28.647,77.116,28.645,
871A - Cluster,Tagore Garden,Tatar Pur,77.116,28.645,77.113,28.644,
871A - Cluster,Tatar Pur,Mukherji Park,77.113,28.644,77.108,28.642,
871A - Cluster,Mukherji Park,Meenakshi Garden,77.108,28.642,77.104,28.639,
871A - Cluster,Meenakshi Garden,Sant Pura,77.104,28.639,77.1,28.638,
871A - Cluster,Sant Pura,Tilak Nagar,77.1,28.638,77.092,28.635,
871A - Cluster,Tilak Nagar,Ganesh Nagar Check Post,77.092,28.635,77.089,28.634,
871A - Cluster,Ganesh Nagar Check Post,Janakpuri East Metro Station/ Nangli Zalib,77.089,28.634,77.084,28.632,
871A - Cluster,Janakpuri East Metro Station/ Nangli Zalib,District Centre Nazafgarh Road,77.084,28.632,77.079,28.63,
871A - Cluster,District Centre Nazafgarh Road,Dholi Piao,77.079,28.63,77.076,28.628,
871A - Cluster,Dholi Piao,Vikaspuri Xing (Shivaji Marg),77.076,28.628,77.069,28.626,
871A - Cluster,Vikaspuri Xing (Shivaji Marg),Uttam Nagar Terminal,77.069,28.626,77.068,28.626,
872,Tilak Nagar,Janakpuri District Center,77.092,28.635,77.079,28.63,10
872,Janakpuri District Center,Uttam Nagar,77.079,28.63,77.06,28.622,
872,Uttam Nagar,Nawada,77.06,28.622,77.044,28.62,
872,Nawada,Kakrola Bridge,77.044,28.62,77.025,28.619,
872,Kakrola Bridge,Nangli Sakrawati,77.025,28.619,77.003,28.614,
872,Nangli Sakrawati,Najaf Garh,77.003,28.614,76.99,28.612,
872,Najaf Garh,CRPF Colony Jharoda X-ing,76.99,28.612,76.98,28.613,
872,CRPF Colony Jharoda X-ing,CRPF Camp Jharoda,76.98,28.613,76.96043,28.638805,
872,CRPF Camp Jharoda,Surakh Pur,76.96043,28.638805,76.9440685106,28.6271624606,
873,Tilak Nagar,Janakpuri District Center,77.092,28.635,77.079,28.63,9
873,Janakpuri District Center,Uttam Nagar,77.079,28.63,77.06,28.622,
873,Uttam Nagar,Nawada,77.06,28.622,77.044,28.62,
873,Nawada,Kakrola Bridge,77.044,28.62,77.025,28.619,
873,Kakrola Bridge,Nangli Sakrawati,77.025,28.619,77.003,28.614,
873,Nangli Sakrawati,Najaf Garh,77.003,28.614,76.99,28.612,
873,Najaf Garh,Roshan Pura,76.99,28.612,76.987,28.604,
873,Roshan Pura,Tajpur Khurd,76.987,28.604,77.0086917799,28.5761204139,
874 - Cluster,Uttam Nagar Terminal,Uttam Nagar / A1 Janak Puri,77.068,28.626,77.067,28.624,58
874 - Cluster,Uttam Nagar / A1 Janak Puri,Tilak Pul,77.067,28.624,77.07,28.621,
874 - Cluster,Tilak Pul,Jivan park,77.07,28.621,77.073,28.62,
874 - Cluster,Jivan park,Janak Puri C-1,77.073,28.62,77.078,28.617,
874 - Cluster,Janak Puri C-1,A-3 Janak Puri,77.078,28.617,77.079,28.619,
874 - Cluster,A-3 Janak Puri,Janak Puri C-2,77.079,28.619,77.084,28.621,
874 - Cluster,Janak Puri C-2,Janak Puri C-2B,77.084,28.621,77.088,28.621,
874 - Cluster,Janak Puri C-2B,C4E Janakpuri,77.088,28.621,77.088,28.617,
874 - Cluster,C4E Janakpuri,C-4H Janakpuri,77.088,28.617,77.095,28.616,
874 - Cluster,C-4H Janakpuri,Janakpuri C-5A,77.095,28.616,77.097,28.614,
874 - Cluster,Janakpuri C-5A,Desu Colony,77.097,28.614,77.098,28.611,
874 - Cluster,Desu Colony,Sagarpur Vashisht Park,77.098,28.611,77.101,28.609,
874 - Cluster,Sagarpur Vashisht Park,D-Block Janakpuri,77.101,28.609,77.103,28.611,
874 - Cluster,D-Block Janakpuri,Lajwanti Garden,77.103,28.611,77.11,28.612,
874 - Cluster,Lajwanti Garden,Lajwanti Garden/ Nangal Rai,77.11,28.612,77.106,28.614,
874 - Cluster,Lajwanti Garden/ Nangal Rai,Janak Setu,77.106,28.614,77.113,28.61,
874 - Cluster,Janak Setu,Supply Depot,77.113,28.61,77.123,28.606,
874 - Cluster,Supply Depot,Kirby Place,77.123,28.606,77.127,28.604,
874 - Cluster,Kirby Place,Thimiyan Park,77.127,28.604,77.133,28.602,
874 - Cluster,Thimiyan Park,S O Flats Carriappa Marg,77.133,28.602,77.139,28.6,
874 - Cluster,S O Flats Carriappa Marg,R.R. Lines,77.139,28.6,77.151,28.595,
874 - Cluster,R.R. Lines,Golf Club,77.151,28.595,77.158,28.593,
874 - Cluster,Golf Club,Dhaula Kuan,77.158,28.593,77.162,28.592,
874 - Cluster,Dhaula Kuan,Satya Niketan Dhaula Kuan,77.162,28.592,77.17,28.588,
874 - Cluster,Satya Niketan Dhaula Kuan,Moti bagh Gurudwara Nanakpura,77.17,28.588,77.172,28.585,
874 - Cluster,Moti bagh Gurudwara Nanakpura,Moti Bagh,77.172,28.585,77.174,28.581,
874 - Cluster,Moti Bagh,Aradhana Enclave,77.174,28.581,77.178,28.574,
874 - Cluster,Aradhana Enclave,RK Puram Sec-13,77.178,28.574,77.181,28.571,
874 - Cluster,RK Puram Sec-13,Hyatt Hotel,77.181,28.571,77.185,28.57,
874 - Cluster,Hyatt Hotel,Narouji Nagar,77.185,28.57,77.195,28.569,
874 - Cluster,Narouji Nagar,Safdarjung Hospital,77.195,28.569,77.204,28.569,
874 - Cluster,Safdarjung Hospital,AIIMS Ring Road,77.204,28.569,77.212,28.569,
874 - Cluster,AIIMS Ring Road,South Extension,77.212,28.569,77.218,28.568,
874 - Cluster,South Extension,Andrews Ganj,77.218,28.568,77.2306078318,28.5659213891,
874 - Cluster,Andrews Ganj,Central School (South Delhi),77.2306078318,28.5659213891,77.2319475,28.5619416,
874 - Cluster,Central School (South Delhi),Central School (South Delhi),77.2319475,28.5619416,77.2319475,28.5619416,
874 - Cluster,Central School (South Delhi),Lady Shri Ram College,77.2319475,28.5619416,77.237,28.559,
874 - Cluster,Lady Shri Ram College,Kailash Colony,77.237,28.559,77.242,28.555,
874 - Cluster,Kailash Colony,Sant Nagar,77.242,28.555,77.246,28.552,
874 - Cluster,Sant Nagar,Nehru Place,77.246,28.552,77.25,28.545,
874 - Cluster,Nehru Place,Nehru Place Terminal,77.25,28.545,77.255,28.548,
874 - Cluster,Nehru Place Terminal,Kalkaji Mandir (MaaAnandmayeeMarg),77.255,28.548,77.263,28.547,
874 - Cluster,Kalkaji Mandir (MaaAnandmayeeMarg),Govind Puri Metro Station,77.263,28.547,77.264,28.545,
874 - Cluster,Govind Puri Metro Station,Kalkaji Depot,77.264,28.545,77.265,28.538,
874 - Cluster,Kalkaji Depot,C. Lal Chowk,77.265,28.538,77.268394,28.534198,
874 - Cluster,C. Lal Chowk,Crown Plaza,77.268394,28.534198,77.2709331655,28.5294953443,
874 - Cluster,Crown Plaza,Bank,77.2709331655,28.5294953443,77.273,28.525,
874 - Cluster,Bank,Indra Kalyan Vihar,77.273,28.525,77.275,28.523,
874 - Cluster,Indra Kalyan Vihar,Okhla Ph-I,77.275,28.523,77.278,28.518,
874 - Cluster,Okhla Ph-I,ESI Hospital Okhla,77.278,28.518,77.2814289,28.5141318,
874 - Cluster,ESI Hospital Okhla,Tehkhand Depot DTC,77.2814289,28.5141318,77.281,28.51,
874 - Cluster,Tehkhand Depot DTC,Prem Nagar Mishra Chowk,77.281,28.51,77.056,28.621,
874 - Cluster,Prem Nagar Mishra Chowk,Lal Kuan,77.056,28.621,77.284,28.502,
874 - Cluster,Lal Kuan,Surajkund Crossing,77.284,28.502,77.291,28.501,
874 - Cluster,Surajkund Crossing,Prahladpur,77.291,28.501,77.294,28.5,
874 - Cluster,Prahladpur,Jaitpur Mor,77.294,28.5,77.302,28.498,
874 - Cluster,Jaitpur Mor,Badarpur Border,77.302,28.498,77.304035,28.491765,
876,Karampura Terminal,Raja Garden,77.1423433228,28.6608755311,77.126,28.65,11
876,Raja Garden,Mukherji Park,77.126,28.65,77.108,28.642,
876,Mukherji Park,Tilak Nagar,77.108,28.642,77.092,28.635,
876,Tilak Nagar,Janakpuri District Center,77.092,28.635,77.079,28.63,
876,Janakpuri District Center,Uttam Nagar,77.079,28.63,77.06,28.622,
876,Uttam Nagar,Nawada,77.06,28.622,77.044,28.62,
876,Nawada,Kakrola Bridge,77.044,28.62,77.025,28.619,
876,Kakrola Bridge,Nangli Sakrawati,77.025,28.619,77.003,28.614,
876,Nangli Sakrawati,Najaf Garh,77.003,28.614,76.99,28.612,
876,Najaf Garh,Dichaon Kalan,76.99,28.612,76.9868502127,28.6428960009,
877,Karampura Terminal,Police Station Kirti Nagar,77.1423433228,28.6608755311,77.142,28.648,13
877,Police Station Kirti Nagar,Maya Puri Depot,77.142,28.648,77.128,28.636,
877,Maya Puri Depot,Zink Market,77.128,28.636,77.112,28.618,
877,Zink Market,D.E.S.U. Colony Janak Puri,77.112,28.618,77.0987666922,28.610873593,
877,D.E.S.U. Colony Janak Puri,Dabri Village,77.0987666922,28.610873593,77.0827185603,28.6089592636,
877,Dabri Village,Dwarka Gate,77.0827185603,28.6089592636,77.0793577704,28.5927766425,
877,Dwarka Gate,Dwarka Sector 6-7 X-ing,77.0793577704,28.5927766425,77.069639,28.5912623,
877,Dwarka Sector 6-7 X-ing,Dwarka Sector 19-20 X-ing,77.069639,28.5912623,77.0567785,28.5764131,
877,Dwarka Sector 19-20 X-ing,Pochanpur,77.0567785,28.5764131,77.0431993365,28.5590534505,
877,Pochanpur,Dhool Siras,77.0431993365,28.5590534505,77.037371,28.551797,
877,Dhool Siras,Barthal Village,77.037371,28.551797,77.050988,28.540322,
877,Barthal Village,Bijwasan Railway Station,77.050988,28.540322,77.051249427,28.5370421112,
878,Tilak Nagar,Janakpuri District Center,77.092,28.635,77.079,28.63,14
878,Janakpuri District Center,Uttam Nagar Terminal,77.079,28.63,77.068,28.626,
878,Uttam Nagar Terminal,Nawada,77.068,28.626,77.044,28.62,
878,Nawada,Kakrola Bridge,77.044,28.62,77.025,28.619,
878,Kakrola Bridge,Nangli Sakrawati,77.025,28.619,77.003,28.614,
878,Nangli Sakrawati,Najaf Garh,77.003,28.614,76.99,28.612,
878,Najaf Garh,Ghuman Hera X-ing,76.99,28.612,76.922471,28.537049,
878,Ghuman Hera X-ing,Mitraon,76.922471,28.537049,76.944,28.608,
878,Mitraon,Surhera X-ing,76.944,28.608,76.932,28.604,
878,Surhera X-ing,Rawata X-ing,76.932,28.604,76.914,28.6,
878,Rawata X-ing,Samas Pur Khalsa,76.914,28.6,77.0042843,28.5579296,
878,Samas Pur Khalsa,Ujwa,77.0042843,28.5579296,76.907,28.57,
878,Ujwa,Malik Pur Zar,76.907,28.57,77.195,28.705,
879,Janak Puri D-Block,D.E.S.U. Colony Janak Puri,77.104,28.607,77.0987666922,28.610873593,15
879,D.E.S.U. Colony Janak Puri,Janak Puri C-1,77.0987666922,28.610873593,77.078,28.617,
879,Janak Puri C-1,Uttam Nagar X-ing,77.078,28.617,77.0683539876,28.626159539,
879,Uttam Nagar X-ing,Janakpuri District Center,77.0683539876,28.626159539,77.079,28.63,
879,Janakpuri District Center,Major Bhupinder Singh Nagar,77.079,28.63,77.084,28.646,
879,Major Bhupinder Singh Nagar,Sunder Vihar,77.084,28.646,77.091,28.663,
879,Sunder Vihar,Peera Garhi Depot,77.091,28.663,77.093,28.675,
879,Peera Garhi Depot,Mangol Pur School,77.093,28.675,77.104,28.694,
879,Mangol Pur School,Saraswati Vihar C-Block,77.104,28.694,77.125,28.7,
879,Saraswati Vihar C-Block,Rohini Sector 7/8 X-ing,77.125,28.7,77.125,28.707,
879,Rohini Sector 7/8 X-ing,Vidya Vihar,77.125,28.707,77.098,28.692,
879,Vidya Vihar,Rohini Sector 15 Pocket-D2,77.098,28.692,77.1328166683,28.7302796557,
879,Rohini Sector 15 Pocket-D2,Rohini Sector 16,77.1328166683,28.7302796557,77.128,28.736,
879,Rohini Sector 16,Shahbad Dairy,77.128,28.736,77.096,28.746,
879A,Janak Puri D-Block,D.E.S.U. Colony Janak Puri,77.104,28.607,77.0987666922,28.610873593,15
879A,D.E.S.U. Colony Janak Puri,Janak Puri C-1,77.0987666922,28.610873593,77.078,28.617,
879A,Janak Puri C-1,Uttam Nagar X-ing,77.078,28.617,77.0683539876,28.626159539,
879A,Uttam Nagar X-ing,Janakpuri District Center,77.0683539876,28.626159539,77.079,28.63,
879A,Janakpuri District Center,Major Bhupinder Singh Nagar,77.079,28.63,77.084,28.646,
879A,Major Bhupinder Singh Nagar,Sunder Vihar,77.084,28.646,77.091,28.663,
879A,Sunder Vihar,Peera Garhi Depot,77.091,28.663,77.093,28.675,
879A,Peera Garhi Depot,Mangol Pur School,77.093,28.675,77.104,28.694,
879A,Mangol Pur School,Saraswati Vihar C-Block,77.104,28.694,77.125,28.7,
879A,Saraswati Vihar C-Block,Rohini Sector 7/8 X-ing,77.125,28.7,77.125,28.707,
879A,Rohini Sector 7/8 X-ing,Vidya Vihar,77.125,28.707,77.098,28.692,
879A,Vidya Vihar,Rohini Sector 15 Pocket-D2,77.098,28.692,77.1328166683,28.7302796557,
879A,Rohini Sector 15 Pocket-D2,Rohini Sector 16,77.1328166683,28.7302796557,77.128,28.736,
879A,Rohini Sector 16,Badli Railway Station,77.128,28.736,77.1372381847,28.7453477905,
879B,Janak Puri D-Block,D.E.S.U. Colony Janak Puri,77.104,28.607,77.0987666922,28.610873593,15
879B,D.E.S.U. Colony Janak Puri,Janak Puri C-1,77.0987666922,28.610873593,77.078,28.617,
879B,Janak Puri C-1,Uttam Nagar X-ing,77.078,28.617,77.0683539876,28.626159539,
879B,Uttam Nagar X-ing,Janakpuri District Center,77.0683539876,28.626159539,77.079,28.63,
879B,Janakpuri District Center,Major Bhupinder Singh Nagar,77.079,28.63,77.084,28.646,
879B,Major Bhupinder Singh Nagar,Sunder Vihar,77.084,28.646,77.091,28.663,
879B,Sunder Vihar,Peera Garhi Depot,77.091,28.663,77.093,28.675,
